,source,target,id,value,amount,count,logamount
4687,8be4b333-e099-4443-afee-cf77d2ed5b06,b4a7e9b5-9ec1-4788-aa4d-f07ad409d1ab,4687,1.0,245618.0,8,12.411536833826391
4688,8be4b333-e099-4443-afee-cf77d2ed5b06,b55db044-b4f7-4726-9d62-0c36d8cb4b70,4688,1.0,912209.0,8,13.72362550570787
4689,8be4b333-e099-4443-afee-cf77d2ed5b06,b96147cb-3571-47e9-b79e-d720d632f571,4689,1.0,686716.0,9,13.439677550382143
4690,8be4b333-e099-4443-afee-cf77d2ed5b06,b9a8f673-6dee-4004-970f-4d21b0c72962,4690,1.0,187906.0,8,12.143702438566084
4691,8be4b333-e099-4443-afee-cf77d2ed5b06,b9be5e78-9ff1-476e-986f-41163d6b252c,4691,1.0,657288.0,8,13.395879078983077
4692,8be4b333-e099-4443-afee-cf77d2ed5b06,c7a8400c-3453-46f3-a687-2ca54130f3e3,4692,1.0,245423.0,6,12.41074260598789
4693,8be4b333-e099-4443-afee-cf77d2ed5b06,d3cbb25f-d9b0-471e-b511-8b11cb547dc8,4693,1.0,1326821.0,12,14.098297167165683
4694,8be4b333-e099-4443-afee-cf77d2ed5b06,d7299c01-b866-4f7f-83ed-edd207e5ddf2,4694,1.0,705498.0,11,13.466660632839558
4695,8be4b333-e099-4443-afee-cf77d2ed5b06,debd361a-251e-4368-a28f-035233b95550,4695,1.0,1046775.0,13,13.861225522359632
4696,8be4b333-e099-4443-afee-cf77d2ed5b06,e49346f0-ce35-4c7c-98ae-30231f990f4e,4696,1.0,5500.0,1,8.612685172875459
4697,8be4b333-e099-4443-afee-cf77d2ed5b06,f0114bd9-caa5-4247-9dd3-f67352f7ac3d,4697,1.0,5151.0,1,8.54714026778419
4698,8be4b333-e099-4443-afee-cf77d2ed5b06,f012ef7a-fb79-4b3d-ae9c-375445d8c3e7,4698,1.0,18520.0,5,9.826660502422802
4699,8be4b333-e099-4443-afee-cf77d2ed5b06,f4f9861c-569b-4380-8cd6-3a9e03bc5c1f,4699,1.0,12500.0,1,9.433563920090563
4700,8be4b333-e099-4443-afee-cf77d2ed5b06,f7162570-66ed-4464-a22b-baf725527271,4700,1.0,5965.0,1,8.693831965074693
4701,8be4b333-e099-4443-afee-cf77d2ed5b06,faf94bb7-f6f5-40a0-b9f7-39ed63021f44,4701,1.0,2317439.0,7,14.655973686119358
4702,83531043-67e8-4858-b688-98c3fb25f22c,07ca63ff-a86d-4fee-845f-9a288b50a620,4702,1.0,15833.0,1,9.669914805731379
4703,83531043-67e8-4858-b688-98c3fb25f22c,13629152-3a40-432d-b04b-0331eb947f91,4703,1.0,30849.0,2,10.336892029333534
4704,9a9dde1d-a4a1-45e9-9201-7dfaecf3489a,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4704,1.0,7500.0,1,8.922791623969637
4705,5b44a09c-3682-446c-8885-792615cd8de4,3c5a0182-0e1b-49ed-a910-b3c3a2d13b6e,4705,1.0,2000.0,1,7.601402334583733
4706,89250466-b4b4-47fa-9cb6-b68ededdde59,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4706,1.0,28325.0,2,10.251535389774341
4707,24a0f7a5-7bd1-4de5-a7ba-5e9ac7da3e1f,acc3b6ee-0564-4187-bfa3-a6993b2f3db0,4707,1.0,10873.0,1,9.294129897705867
4708,24a0f7a5-7bd1-4de5-a7ba-5e9ac7da3e1f,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4708,1.0,5000.0,1,8.517393171418904
4709,90e5080f-128e-44d5-9f46-1c1c15d1309a,4f7f2b81-7ed4-4fde-8cd9-a6dcacb267e3,4709,1.0,5500.0,1,8.612685172875459
4710,90e5080f-128e-44d5-9f46-1c1c15d1309a,c5735ab6-37f1-4eea-9c84-5b3768f8932e,4710,1.0,17500.0,2,9.770013301136158
4711,c177a72c-9d14-49ae-a161-64f4c87dde95,23ccbb49-467a-42f3-9f5f-3219db2ab725,4711,1.0,3000.0,1,8.006700845440367
4712,c177a72c-9d14-49ae-a161-64f4c87dde95,fdcf4d09-ad53-41ff-8f7e-ffe21ab1e3a6,4712,1.0,120.0,1,4.795790545596741
4713,fa4d558e-8dce-41ef-b592-7306277412a3,62ae1340-3d41-48fe-b4c0-ce7af850414a,4713,1.0,1000.0,1,6.90875477931522
4714,91e95b05-2a67-40da-8eee-be55c0b8c26e,209f1d57-7c99-4973-9fc8-7f4cf80b073e,4714,1.0,65600.0,3,11.091346218718432
4715,6cfe59c0-5554-45ed-a311-28cde4652882,bc834dec-98fa-4456-b2ca-1b234a877b7e,4715,1.0,450.0,1,6.111467339502679
4716,9bbe5fac-1285-42e0-8ae6-013ddcaeadbb,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4716,1.0,100.0,1,4.61512051684126
4717,3d6c72c9-341b-4c93-abd4-394d8c08d5c2,824bde8d-fafa-4507-bec9-6a30837371a9,4717,1.0,250.0,1,5.5254529391317835
4718,3d6c72c9-341b-4c93-abd4-394d8c08d5c2,91251055-0a8d-4093-9368-54b2add6ff11,4718,1.0,2500.0,1,7.824445930877619
4719,b93f5aa1-f6b7-43e3-9b16-5b7f705470f3,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,4719,1.0,400.0,3,5.993961427306569
4720,e27912af-3831-48e7-b14a-13f768f6866f,619698de-1f86-4fa1-84b4-b6ce16d17c94,4720,1.0,25.0,1,3.258096538021482
4721,89400bf5-6061-44da-88d5-3189f9064d84,bfcf9526-9933-4613-9c85-c470d9d95deb,4721,1.0,8500.0,1,9.04793908261736
4722,85532b8f-d8fa-486b-86d2-3096aa1b6e8e,73dcc467-0a5c-459e-b9cf-6409ef7b0924,4722,1.0,10000.0,1,9.210440366976517
4723,85532b8f-d8fa-486b-86d2-3096aa1b6e8e,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4723,1.0,30000.0,2,10.308985993422082
4724,85532b8f-d8fa-486b-86d2-3096aa1b6e8e,f0617430-bcd4-4ec6-8968-0fd30f17a36e,4724,1.0,29320.0,3,10.286059261830983
4725,10e52ebf-5f38-478a-bc39-a4f5dd7c9159,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4725,1.0,9580.0,3,9.167537249650874
4726,eb2290ce-9b38-495f-8eaf-34140473b12d,fadc0256-2f6a-4183-8ce3-500be20d1e88,4726,1.0,5400.0,2,8.594339400592892
4727,a37adada-9a74-43d0-8117-231640031de0,01a1f4f9-0bc0-4ac8-ae1e-63c4714a2b5b,4727,1.0,14115.0,2,9.55506418479516
4728,e9b107c2-2ff7-4128-a550-e2c4d474e902,39ae138d-a0c8-4896-b466-40b93392b597,4728,1.0,150.0,3,5.017279836814924
4729,b9c68509-8a73-4e46-a9a8-db7aaedc83fb,086ebd67-ac18-46cc-894d-6cca3dc22589,4729,1.0,500.0,1,6.2166061010848646
4730,b9c68509-8a73-4e46-a9a8-db7aaedc83fb,2dc4e251-6951-4ffb-b2c0-4ae608f5b98f,4730,1.0,2000.0,4,7.601402334583733
4731,b9c68509-8a73-4e46-a9a8-db7aaedc83fb,e4658c4e-1c09-4469-9f0e-e5790fae180a,4731,1.0,2000.0,4,7.601402334583733
4732,b9c68509-8a73-4e46-a9a8-db7aaedc83fb,f7d8fd86-5733-40fa-9e55-875a246b9e72,4732,1.0,1500.0,3,7.313886831633462
4733,bea4d259-c588-4644-960b-ced5c205150b,3da625ad-f8a9-4441-adfb-42297eada68a,4733,1.0,250.0,1,5.5254529391317835
4734,7467c3b8-e9f3-4f0b-9c99-38645e341c69,0ca35ccb-1e73-4ec7-a52c-8f533df465bf,4734,1.0,500.0,1,6.2166061010848646
4735,d53f533c-f19c-4156-b45f-ebd8353ffa67,a75616ad-2b5c-45f2-88f2-542a2025fe68,4735,1.0,10000.0,2,9.210440366976517
4736,06383f08-a641-4c24-868b-c9ab0ea4f5d7,8c6b8768-2e64-4f38-a973-7d0cfe81bde7,4736,1.0,13500.0,2,9.510519035757246
4737,06383f08-a641-4c24-868b-c9ab0ea4f5d7,cde84e0e-a5f8-487b-8da9-0d1bee647a75,4737,1.0,500.0,1,6.2166061010848646
4738,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,d819d7dd-56e3-44c1-8c9a-877e45eb535f,4738,1.0,3075343.0,6,14.938927322884481
4739,a322fe78-1e68-46ca-b53a-b4f0f9949601,98b944ba-d6be-4a15-adf0-a281a3be3247,4739,1.0,500.0,1,6.2166061010848646
4740,2cc8586c-71f5-40a4-a4a8-3137245ca384,30c25de4-22b1-42a7-8aab-10887b27e606,4740,1.0,185000.0,7,12.128116509451258
4741,2cc8586c-71f5-40a4-a4a8-3137245ca384,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4741,1.0,464537.0,27,13.04879864228603
4742,2cc8586c-71f5-40a4-a4a8-3137245ca384,faf94bb7-f6f5-40a0-b9f7-39ed63021f44,4742,1.0,3496583.0,2,15.06729704986151
4743,a604af46-0b18-42d3-83ff-3284abf41b28,11c3fc36-0414-4131-9296-61f1e69e8c47,4743,1.0,500.0,1,6.2166061010848646
4744,da131dcc-abcc-46d2-98e3-f24f7e28e71d,cff56623-63a3-49b8-9fc4-f6f1b512e8bd,4744,1.0,1000.0,1,6.90875477931522
4745,607dec7e-1464-4c03-933c-b6233ff2b066,aa629d8f-c775-480a-93c2-1b7b2decd9fc,4745,1.0,7500.0,1,8.922791623969637
4746,0db7e850-6375-4ebf-a0cf-4b30661a2041,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4746,1.0,4000.0,2,8.294299608857235
4747,2dbb0e60-a5a0-44cd-9b1c-218d74f688e0,11c3fc36-0414-4131-9296-61f1e69e8c47,4747,1.0,1000.0,1,6.90875477931522
4748,ebec25a2-cd40-4d70-9694-9e8efc216ffa,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4748,1.0,15000.0,3,9.61587214452889
4749,4a2ec209-18d2-4ab8-9c95-c1872af79f20,cd0ab845-8be8-4f2b-b3ec-b0c110e95aca,4749,1.0,6000.0,3,8.699681400989514
4750,ba390503-c910-4358-a579-8aba7566c89d,04021100-8b4f-4ad7-a2d2-a230000e589a,4750,1.0,100.0,1,4.61512051684126
4751,97629a9e-2187-460a-b461-2fd15600977c,8de1be58-f675-44e9-85f4-ed0c99df9c1c,4751,1.0,1000.0,1,6.90875477931522
4752,c74a03fe-a1da-47fe-958a-29b62d377f6d,8de1be58-f675-44e9-85f4-ed0c99df9c1c,4752,1.0,200.0,1,5.303304908059076
4753,c74a03fe-a1da-47fe-958a-29b62d377f6d,cd0a4867-e840-4a47-bae9-99f2b93fc023,4753,1.0,350.0,3,5.860786223465865
4754,242750ac-2260-4f8b-a0ea-b3fa661f0840,262bf5e9-196e-479c-852e-ce7fb431b3fa,4754,1.0,41841.0,2,10.641655898743593
4755,242750ac-2260-4f8b-a0ea-b3fa661f0840,362704cb-acbe-4d6c-95cc-834f4fb1926e,4755,1.0,0.0,1,0.0
4756,242750ac-2260-4f8b-a0ea-b3fa661f0840,3738c76f-bea8-4ffb-b402-f2b1a5af3daa,4756,1.0,0.0,1,0.0
4757,242750ac-2260-4f8b-a0ea-b3fa661f0840,6bc26b00-dcfa-4b4f-9f81-cb1a63beb269,4757,1.0,303860.0,3,12.624325638981613
4758,242750ac-2260-4f8b-a0ea-b3fa661f0840,cb979d41-6355-4255-80fd-00631f6cb4aa,4758,1.0,0.0,1,0.0
4759,c7d6abf7-092b-4c1b-8c61-cca20cf9629c,15522240-96ba-49c6-93d7-f18d820cc7d1,4759,1.0,340000.0,5,12.73670383776449
4760,c7d6abf7-092b-4c1b-8c61-cca20cf9629c,c4a4195e-fe02-4ecc-9e06-c649656047d6,4760,1.0,20000.0,1,9.90353755128617
4761,c7d6abf7-092b-4c1b-8c61-cca20cf9629c,de950e19-537b-4742-9806-aa9d4c1adaa8,4761,1.0,10000.0,1,9.210440366976517
4762,50346827-a598-420f-8485-15cca8aa7873,8de1be58-f675-44e9-85f4-ed0c99df9c1c,4762,1.0,6000.0,3,8.699681400989514
4763,e80c88ac-27b9-408f-8ace-71114acfd0df,02a03c79-0f15-4a75-b1e7-2c88c97e8046,4763,1.0,47962.0,2,10.77818515931192
4764,e80c88ac-27b9-408f-8ace-71114acfd0df,02b69df7-fb3a-4d8a-8b53-2ed0993d9e85,4764,1.0,5257.0,1,8.567506005289827
4765,e80c88ac-27b9-408f-8ace-71114acfd0df,07d2a259-919d-418f-ac9e-2a1f1b0749f0,4765,1.0,11375.0,2,9.339261152043022
4766,e80c88ac-27b9-408f-8ace-71114acfd0df,148fdd97-a2e9-48ee-8b11-9d6d2b81d63a,4766,1.0,5415.0,1,8.59711281459211
4767,e80c88ac-27b9-408f-8ace-71114acfd0df,1a6924d1-0165-464c-8c2c-8c939303be51,4767,1.0,13000.0,2,9.472781556562168
4768,e80c88ac-27b9-408f-8ace-71114acfd0df,1eddd104-5de3-4f7c-af60-8e1b69219c66,4768,1.0,11944.0,2,9.38806805975991
4769,e80c88ac-27b9-408f-8ace-71114acfd0df,2735497b-aa38-4cd7-a999-b056dcfa876b,4769,1.0,15829.0,2,9.669662152875057
4770,e80c88ac-27b9-408f-8ace-71114acfd0df,37da3225-4130-4113-a2f4-3199f384713c,4770,1.0,38275.0,1,10.552578346899153
4771,e80c88ac-27b9-408f-8ace-71114acfd0df,3cc6647b-183c-42ac-8992-9f822bae04d1,4771,1.0,15444.0,2,9.645040605352682
4772,e80c88ac-27b9-408f-8ace-71114acfd0df,424c8479-6d0b-41c1-b0ed-e7e068775de4,4772,1.0,291131.0,1,12.581532051551932
4773,e80c88ac-27b9-408f-8ace-71114acfd0df,42db41dd-9622-4c9b-b1ab-29606b735e59,4773,1.0,17190.0,2,9.752141270041493
4774,e80c88ac-27b9-408f-8ace-71114acfd0df,4334d864-bc11-460d-b0fe-de68b3a416ce,4774,1.0,52598.0,2,10.870452387138238
4775,e80c88ac-27b9-408f-8ace-71114acfd0df,4c9a771b-e27c-4881-aa40-07e403abf516,4775,1.0,10370.0,2,9.246768728589734
4776,e80c88ac-27b9-408f-8ace-71114acfd0df,4dfb40af-1446-49ac-b773-87ed65ccb083,4776,1.0,162475.0,3,11.998285577536654
4777,e80c88ac-27b9-408f-8ace-71114acfd0df,4e8e393d-b3af-4299-8bfd-3193fa8568c2,4777,1.0,5645.0,1,8.638702608813434
4778,e80c88ac-27b9-408f-8ace-71114acfd0df,52d0d582-1bfb-4f8d-a5c1-7b99b2682cfd,4778,1.0,42190.0,2,10.649962207136612
4779,e80c88ac-27b9-408f-8ace-71114acfd0df,5e4bd45d-e2e8-4654-aedc-370a8bbdaab4,4779,1.0,14713.0,2,9.59655470049221
4780,e80c88ac-27b9-408f-8ace-71114acfd0df,7e456c7c-81d7-498d-93bd-0ed318434a52,4780,1.0,5856.0,1,8.675392806089782
4781,e80c88ac-27b9-408f-8ace-71114acfd0df,8090eaaf-3d65-4c5f-8e3b-049cd5d09800,4781,1.0,15252.0,2,9.632531483999934
4782,e80c88ac-27b9-408f-8ace-71114acfd0df,86269c90-d228-482f-8ec3-7ad82d082490,4782,1.0,12729.0,2,9.451716691551452
4783,e80c88ac-27b9-408f-8ace-71114acfd0df,980d4491-1192-41b8-88e9-24e18113f158,4783,1.0,43094.0,2,10.6711622600815
4784,e80c88ac-27b9-408f-8ace-71114acfd0df,9835aab0-5bc8-4e65-aa19-06e97011a817,4784,1.0,26199.0,1,10.173514689749188
4785,e80c88ac-27b9-408f-8ace-71114acfd0df,a1c680da-a5bc-46cb-b6b3-9529b0436ec2,4785,1.0,15693.0,2,9.661033752687418
4786,e80c88ac-27b9-408f-8ace-71114acfd0df,a736061a-3921-47a9-9c66-7673cee58235,4786,1.0,17395.0,2,9.76399557371753
4787,e80c88ac-27b9-408f-8ace-71114acfd0df,aeb53213-1dff-497f-95c6-4b88c0c88a69,4787,1.0,30181.0,2,10.315000999178496
4788,e80c88ac-27b9-408f-8ace-71114acfd0df,becb8d19-8d28-43d3-8ad2-84f839852192,4788,1.0,6164.0,1,8.726643415598444
4789,e80c88ac-27b9-408f-8ace-71114acfd0df,c1160dd9-b46b-402f-8d9d-03e91ebc74d1,4789,1.0,9003.0,1,9.105424202026622
4790,e80c88ac-27b9-408f-8ace-71114acfd0df,c46e8aa3-9c0e-4dc3-b67d-cc213fcc0205,4790,1.0,5389.0,1,8.592300663903043
4791,e80c88ac-27b9-408f-8ace-71114acfd0df,c5b5f449-0f35-4b77-ad85-82c4451ca6e4,4791,1.0,7803.0,1,8.962391701743002
4792,e80c88ac-27b9-408f-8ace-71114acfd0df,d11cedf1-7e3c-437e-8718-50482ad03db4,4792,1.0,7268.0,1,8.891374009484636
4793,e80c88ac-27b9-408f-8ace-71114acfd0df,d975f2f2-eddb-48f4-9f97-c18590435137,4793,1.0,7313.0,1,8.897545598709327
4794,e80c88ac-27b9-408f-8ace-71114acfd0df,dd4c48a4-a718-40fc-9914-5054337f42eb,4794,1.0,29672.0,2,10.29799282040795
4795,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,3c41f965-0f47-431b-8e1b-0d5e70c48210,4795,1.0,3000.0,2,8.006700845440367
4796,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,508dbec4-b222-444d-80dd-e9bf9418373c,4796,1.0,4750.0,3,8.46611040118692
4797,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,50932981-ccb0-434e-b09f-852286e413f7,4797,1.0,5000.0,1,8.517393171418904
4798,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,5f22c2eb-1b4a-4e16-85cf-36fa1113d6eb,4798,1.0,1500.0,1,7.313886831633462
4799,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,6797937e-330b-454f-affd-14874cb90cd9,4799,1.0,5000.0,1,8.517393171418904
4800,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,6eda5efe-e60e-4dce-97d7-11eac7182fe0,4800,1.0,150000.0,3,11.918397239722838
4801,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,741b4281-565e-4a61-a52f-fdd2e2ef31c4,4801,1.0,1000.0,1,6.90875477931522
4802,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,9fda9972-caca-487e-b5f5-a4340023b9a9,4802,1.0,400.0,1,5.993961427306569
4803,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,c59a924f-9892-45f4-9a46-f3dfe0b5ae77,4803,1.0,5000.0,1,8.517393171418904
4804,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,cd0a4867-e840-4a47-bae9-99f2b93fc023,4804,1.0,100.0,1,4.61512051684126
4805,16cc9ef6-64a1-4f33-9a99-715ad25aa1b7,cd1f6a87-b54d-40ae-a823-cc9b89d5bd09,4805,1.0,1000.0,1,6.90875477931522
4806,ce8adccf-d765-4a76-be38-58ecca25b027,8de1be58-f675-44e9-85f4-ed0c99df9c1c,4806,1.0,200.0,2,5.303304908059076
4807,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,03e44632-1001-4dca-b0ed-e5aa417ceb00,4807,1.0,33478.0,6,10.41867365557908
4808,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,10bf5dde-2780-4b23-b68c-9fcbc975512e,4808,1.0,6432.0,1,8.769196271411001
4809,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,30c5ec37-3da3-4c71-9f39-38c9f144c562,4809,1.0,5875.0,1,8.678631537293768
4810,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,3c3e00c9-a373-4c0e-b50e-1919d5e7dfa1,4810,1.0,35034.0,2,10.464102840804633
4811,df06a3a1-92ca-46ff-974f-2a3ace9a94a0,d34a585e-e880-41c5-97f9-fd2fb98d9928,4811,1.0,64159.0,2,11.069135242540396
4812,86dd53c7-243a-4b4a-a6d5-8d40579eaac3,cd0a4867-e840-4a47-bae9-99f2b93fc023,4812,1.0,600.0,3,6.398594934535208
4813,f9536b01-53f5-410d-ad24-dac92e5ac83e,9b1bd19d-62c1-4e6a-a661-b00e6670ecfc,4813,1.0,6500.0,1,8.77971129020447
4814,f9536b01-53f5-410d-ad24-dac92e5ac83e,9c77e390-8b03-4337-8b8b-eaf622cd5504,4814,1.0,131500.0,1,11.78676973513378
4815,f9536b01-53f5-410d-ad24-dac92e5ac83e,cb81dfde-7c87-4aa1-a553-1bfab0f64b30,4815,1.0,16600.0,1,9.717218213494077
4816,41533478-979f-46df-8036-a9c9387f4813,826d8004-678b-4aee-9347-5bf35e74b264,4816,1.0,2700.0,1,7.901377353792616
4817,31d2cc74-984a-4cc9-8d76-c26985ecd92d,0d7cede1-1aad-45f4-a8d6-74b01eb221e9,4817,1.0,50000.0,1,10.819798284210286
4818,31d2cc74-984a-4cc9-8d76-c26985ecd92d,d2b0a367-92d4-42e0-8d3a-d023d330c3b4,4818,1.0,21000.0,1,9.952325334619427
4819,1a209028-08c0-4529-b047-250c818fecd6,890d0c6e-a9a3-43d1-a9d1-afdc8cfc2557,4819,1.0,10000.0,1,9.210440366976517
4820,1af6b487-b940-4c23-b784-a03f550a0dc8,b0cd781b-6f3e-4cfa-b196-477f4632907b,4820,1.0,10000.0,1,9.210440366976517
4821,30032c36-b812-40f3-9e1f-a2057f67cad2,bbfd304e-0504-4002-8b42-af20f20ca3a5,4821,1.0,500.0,1,6.2166061010848646
4822,9461d2c2-1c04-4f28-80d8-f749677cf9ab,3bf76882-45bd-432b-a700-9066189dee57,4822,1.0,28579.0,1,10.260462451483859
4823,9461d2c2-1c04-4f28-80d8-f749677cf9ab,c21cd34c-37fa-4888-9a7d-0a5d7aed64a2,4823,1.0,32457.0,1,10.387702224875827
4824,8c26de2a-0468-497a-858a-4c94456f5d86,cb81dfde-7c87-4aa1-a553-1bfab0f64b30,4824,1.0,17156.0,3,9.750161532583427
4825,e51b0e9a-7f07-4c9b-9662-ccc0eae922d3,0ca35ccb-1e73-4ec7-a52c-8f533df465bf,4825,1.0,38000.0,3,10.545367754151743
4826,e51b0e9a-7f07-4c9b-9662-ccc0eae922d3,9202411b-15da-49fd-a360-2d317aaeeea5,4826,1.0,5000.0,1,8.517393171418904
4827,c2b6a108-0432-4694-974f-97479ee50ad8,639ba56c-5a79-40a6-aea6-228c65807c7e,4827,1.0,300.0,1,5.707110264748875
4828,c2b6a108-0432-4694-974f-97479ee50ad8,8b404beb-e0f1-4a9e-ad14-51261ed76d45,4828,1.0,100.0,1,4.61512051684126
4829,c2b6a108-0432-4694-974f-97479ee50ad8,bbfd304e-0504-4002-8b42-af20f20ca3a5,4829,1.0,37500.0,4,10.53212287826962
4830,b0db22bc-ed9b-45c9-b6f6-0bda2795494c,cde84e0e-a5f8-487b-8da9-0d1bee647a75,4830,1.0,400.0,1,5.993961427306569
4831,b3675914-bcdf-4161-b578-da328020c855,732dc018-fd08-44d8-a816-e518dfe82e56,4831,1.0,30000.0,1,10.308985993422082
4832,6437e584-c0fd-46d8-b9aa-7a6c29fae6d2,dae5e65d-590b-491f-9d4a-d769265a7d6f,4832,1.0,50.0,1,3.9318256327243257
4833,165d004d-38bf-4bbc-a866-67e2dd3f4911,6c576422-a84d-46ac-b81e-beb84be1db99,4833,1.0,1000.0,1,6.90875477931522
4834,0e973964-c51d-4d81-a7fc-9dd2ff0f83cc,a3f795ae-deef-49fe-af5a-cbfb8f6017cf,4834,1.0,3000.0,1,8.006700845440367
4835,380d1ad2-501e-4ff0-9d80-161be5e68aee,4b22edf0-b677-492e-9569-8b0d4d371175,4835,1.0,5000.0,1,8.517393171418904
4836,380d1ad2-501e-4ff0-9d80-161be5e68aee,5c4086d4-6ba4-450c-bbc7-372860ca6d99,4836,1.0,1500.0,1,7.313886831633462
4837,fb10a081-4326-4ea3-a81d-bd72ef866aaf,14f302f8-bc9e-4168-9fb2-8ebb1b4f44b3,4837,1.0,5306.0,1,8.576781982827894
4838,fb10a081-4326-4ea3-a81d-bd72ef866aaf,6291950d-e241-49bf-8582-5ad5151db6e9,4838,1.0,16200.0,2,9.692828247710418
4839,fb10a081-4326-4ea3-a81d-bd72ef866aaf,6ddad151-fbb7-463f-9c13-f32fd897bd59,4839,1.0,5710.0,1,8.650149418664864
4840,121b1e77-6e4d-48e2-8ead-6e3878909ab1,30b930a0-c72f-4643-8169-5f67be7d3b08,4840,1.0,15000.0,2,9.61587214452889
4841,121b1e77-6e4d-48e2-8ead-6e3878909ab1,ec3354ef-10fd-4c88-9862-c02f5338bceb,4841,1.0,2000.0,1,7.601402334583733
4842,5bcef784-eca3-4671-894d-32bb12459177,7f32162d-e8eb-4246-a12e-2baa9cd3dfa7,4842,1.0,5000.0,1,8.517393171418904
4843,47291ff2-fee3-490b-9a35-78d06720c252,d2a217f5-b6a2-48a6-8212-a3d0a6073e76,4843,1.0,5000.0,1,8.517393171418904
4844,47291ff2-fee3-490b-9a35-78d06720c252,e20ecf96-cccc-4155-aafe-5d5112e67386,4844,1.0,62200.0,4,11.038126355768453
4845,9fee7b57-83b7-479b-9a3b-b1cb2a8de514,af92c57f-dacd-4ae7-b203-7f4188154074,4845,1.0,1000.0,1,6.90875477931522
4846,9fee7b57-83b7-479b-9a3b-b1cb2a8de514,fadc0256-2f6a-4183-8ce3-500be20d1e88,4846,1.0,10000.0,1,9.210440366976517
4847,d906727c-fc0c-4b19-beb2-d2d7c39e6e3c,bfcf9526-9933-4613-9c85-c470d9d95deb,4847,1.0,11500.0,3,9.350189267092581
4848,b406df1b-a73c-40a4-b7b7-d0d01db74f99,7be056e0-6c7e-4cc1-a753-fbf638148360,4848,1.0,29023.0,1,10.275878352914862
4849,b406df1b-a73c-40a4-b7b7-d0d01db74f99,bbfd304e-0504-4002-8b42-af20f20ca3a5,4849,1.0,20675.0,1,9.93672888631593
4850,3b39d4e8-e5ac-49c9-a892-6f33e9cc0bf2,ec3354ef-10fd-4c88-9862-c02f5338bceb,4850,1.0,400.0,4,5.993961427306569
4851,dd8442d0-5b17-4b4f-a0dd-eab17b890738,7be056e0-6c7e-4cc1-a753-fbf638148360,4851,1.0,98582.0,1,11.498654111932657
4852,aa5319ee-fc22-4ebd-b48a-2273a48d4310,905e0141-9c37-4f7a-86a2-91e45483a20f,4852,1.0,1000.0,1,6.90875477931522
4853,aa5319ee-fc22-4ebd-b48a-2273a48d4310,ea4d8dbb-6e15-4eda-8e49-567b73ca7f64,4853,1.0,5000.0,1,8.517393171418904
4854,d38f9428-1761-4f9a-8733-f77b05aafb60,391efaa2-8088-4153-8f39-b150f6034d89,4854,1.0,2000.0,1,7.601402334583733
4855,d38f9428-1761-4f9a-8733-f77b05aafb60,4c62f205-df6e-43a2-8a02-ff0e9328da94,4855,1.0,2488.0,2,7.819636302367592
4856,d38f9428-1761-4f9a-8733-f77b05aafb60,5e4bd45d-e2e8-4654-aedc-370a8bbdaab4,4856,1.0,3029.0,3,8.016317898503415
4857,d38f9428-1761-4f9a-8733-f77b05aafb60,6c576422-a84d-46ac-b81e-beb84be1db99,4857,1.0,5000.0,1,8.517393171418904
4858,d38f9428-1761-4f9a-8733-f77b05aafb60,6d5c01f8-519b-48ad-87aa-e4c4336f8bc1,4858,1.0,2000.0,1,7.601402334583733
4859,d38f9428-1761-4f9a-8733-f77b05aafb60,a99a690c-af14-4853-a910-69fc62d5f787,4859,1.0,238.0,1,5.476463551931511
4860,d38f9428-1761-4f9a-8733-f77b05aafb60,d3cbb25f-d9b0-471e-b511-8b11cb547dc8,4860,1.0,1000.0,1,6.90875477931522
4861,d38f9428-1761-4f9a-8733-f77b05aafb60,e7ae8532-9921-41ae-85f1-033ed4b23b9f,4861,1.0,3000.0,1,8.006700845440367
4862,42781608-c0dc-40aa-8ffd-e22b81be07e0,80f49c25-064f-4480-92bb-0e05f4665a7f,4862,1.0,1500.0,1,7.313886831633462
