,name,category,state_abbrv,county_uid,city_uid,in_flow,out_flow,flow,pretty_category,lcc,color,x,y
d5773554-35c2-43b3-83d3-94f661d9df7e,NATIONAL ASSOCIATION FOR THE EXCHANGE OF INDUSTRIAL RESOURCES I,Private-ish,IL,C-95-17,GALESBURG-95-17,0.0,0.0,0.0,Private-ish,1,#668DE5,185.27811207096138,108.74822244403981
b9affc12-78de-41f8-9be1-ed1a99fae7c3,USG FOUNDATION INC,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,18500.0,18500.0,Private-ish,1,#668DE5,104.04902236762723,86.40630107030158
985a63e2-91f8-4d28-a966-d0008eeae6be,COMMUNITY SHARES OF ILLINOIS,Private-ish,IL,C-19-17,CHAMPAIGN-19-17,0.0,8628.0,8628.0,Private-ish,1,#668DE5,111.28456479554349,108.49656965366805
b374b59a-2765-4634-983e-9294d2737c55,THE LAWRENCE PUCCI WEDGWOOD SOCIETY OF CHICAGO,Other Foundations,IL,C-31-17,CHICAGO-31-17,0.0,25200.0,25200.0,Other Foundations,1,#D4D4D4,87.36070168721696,91.14621422409326
b92a4e06-e362-48e5-bff7-4a117de88b91,ABRA PRENTICE FOUNDATION INC,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,60000.0,60000.0,Private-ish,1,#668DE5,84.68921960525314,103.42293635513087
e5df6462-bcca-47d3-88c0-a860bc5a20d3,KIRKLAND  ELLIS FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,26667.0,26667.0,Private-ish,1,#668DE5,93.2328961730942,117.8465089440277
fafe7661-e31d-420e-893f-d97b06dbfe4f,KATTEN MUCHIN ROSENMAN FOUNDATION INC,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,750.0,750.0,Private-ish,1,#668DE5,82.29028210530068,135.08963343783063
b8134de6-24bf-4cdf-8324-41c3dc1d825a,PHILIP H CORBOY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,1500.0,1500.0,Private-ish,1,#668DE5,94.30094469678345,88.55434988721855
1b17ff3a-a2c9-4a3a-85dd-3c8de5c2b30a,THE LAZZARA FAMILY FOUNDATION,Private-ish,IL,C-43-17,BURR RIDGE-0-17,0.0,5000.0,5000.0,Private-ish,1,#668DE5,103.77868555111405,85.7441162795696
3e5ece95-60c7-4303-b2f2-354d8d3d9329,BARBARA BERE FOUNDATION INC,Private-ish,IL,C-43-17,HINSDALE-0-17,0.0,1275.0,1275.0,Private-ish,1,#668DE5,63.840136527062434,90.04560391741096
2e3a8dac-4ddc-4396-bcd2-05bdb1cd44e2,THE AJ  LYNDA SCRIBANTE CHARITABLE FOUNDATION,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,500.0,500.0,Private-ish,1,#668DE5,68.38752830325818,85.14596295174816
04a63a4d-b38e-4cb3-b75a-acd94ccccdab,PATRICK G AND SHIRLEY W RYAN FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,53000.0,53000.0,Private-ish,1,#668DE5,93.59699658714938,110.81190295272212
9b80b86b-81eb-4af7-bc16-ab93956a5f10,SCOULAR FOUNDATION,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,7750.0,7750.0,Private-ish,1,#668DE5,132.29168144684962,96.10230114430124
bb53d2de-589f-4f4b-aa13-d6cc412dcac6,DONALD LEVIN FAMILY FOUNDATION,Private-ish,IL,C-31-17,GLENVIEW-31-17,0.0,10000.0,10000.0,Private-ish,1,#668DE5,111.60644192531579,107.65191434649195
984559e8-0b81-4c5c-bef6-245da221c298,LINCH FAMILY FOUNDATION CO CAROL LINCH,Private-ish,IL,C-97-17,HIGHLAND PARK-97-17,0.0,75.0,75.0,Private-ish,1,#668DE5,68.14081721763749,91.02388735947208
f8cb20ed-25f9-4c2f-8d37-017ff2a3c6fb,POLK FAMILY CHARITABLE TRUST,Private-ish,IL,C-97-17,LINCOLNSHIRE-97-17,0.0,36500.0,36500.0,Private-ish,1,#668DE5,85.22076296925067,84.34631619125972
7528cbbc-35f1-4ba5-a8f4-9e268338d6fc,AON FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,3325.0,3325.0,Private-ish,1,#668DE5,103.26000374389051,110.20733559630797
cc40f6d4-fcd7-41cb-ae3f-afe971e55ebf,LEO BURNETT COMPANY CHARITABLE FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,150.0,150.0,Private-ish,1,#668DE5,106.03916591855854,88.07582308968676
81379912-1fcd-431f-aab8-f34933200183,STRESKA FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,2000.0,2000.0,Private-ish,1,#668DE5,106.75259109056185,87.86749274218495
38ca9513-b1f6-4b70-ba93-262a9d609584,PHYSICIANS MUTUAL INSURANCE COMPANY FOUNDATION,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,1000.0,1000.0,Private-ish,1,#668DE5,137.60889033844836,97.78131916892951
ad141af7-d752-4009-a8db-55d8fa0b3667,THOMAS A DEMETRIO FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,8700.0,8700.0,Private-ish,1,#668DE5,105.55927683593231,87.23136235806419
7430d09c-7d19-4404-a3b5-9b7a6756e401,THE KATHLEEN B AND CHARLES R WALGREEN III FOUNDATION,Private-ish,IL,C-31-17,HOMEWOOD-31-17,0.0,1500.0,1500.0,Private-ish,1,#668DE5,82.47471488687552,82.86677042941291
f9b36bbd-587b-4bbf-88f3-f054622da41e,AEG FAMILY FOUNDATION,Private-ish,IL,C-31-17,EVANSTON-31-17,0.0,100.0,100.0,Private-ish,1,#668DE5,69.9673707882454,86.79226039824327
6de3e505-946f-4bdc-9f37-81ef30fec504,MASTER EDUCATIONAL ASSISTANCE FOUNDATION,Private-ish,IL,C-31-17,OAK PARK-31-17,0.0,77900.0,77900.0,Private-ish,1,#668DE5,94.20629314749614,88.13223247969839
88a317d5-5388-4abb-8a87-20a0b54801c9,MINNEAPOLIS AUTO CLUB FOUNDATION FOR SAFETY,Private-ish,MN,C-53-27,MINNEAPOLIS-53-27,0.0,16322.0,16322.0,Private-ish,1,#668DE5,138.11939142983698,53.76260748653383
57d3c08c-9d35-411c-9fda-1a8da6ae43a8,THE NEGAUNEE FOUNDATION,Private-ish,IL,C-31-17,NORTHBROOK-31-17,0.0,6000.0,6000.0,Private-ish,1,#668DE5,43.22834939950539,113.15012107920874
1e0da357-4f08-482d-bf05-cacde2995b2c,POLICE CHAPLAINS MINISTRY FUND,Police Nonprofits,IL,C-31-17,CHICAGO-31-17,376875.0,0.0,376875.0,Havens,1,#F2BE57,86.80397669400996,89.94906538712564
60fe8a2e-2335-43b6-b549-a484d6574fed,ABT FAMILY CHARITABLE FOUNDATION,Private-ish,IL,C-31-17,GLENVIEW-31-17,0.0,60000.0,60000.0,Private-ish,1,#668DE5,105.9125613610726,88.91353766487028
00523e02-2f21-4227-8716-1b91f5d59cbf,GEORGE M EISENBERG FOUNDATION FOR CHARITIES,Private-ish,IL,C-31-17,ARLINGTON HEIGHTS-31-17,0.0,5000.0,5000.0,Private-ish,1,#668DE5,81.86057669168497,82.53784633265076
4f0a7168-dec9-42bd-8352-c4aaa9bdf920,SUZANNE AND WALTER SCOTT FOUNDATION,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,155000.0,155000.0,Private-ish,1,#668DE5,137.63349615164776,97.01264017424742
e2b72e12-bb51-4960-9e4e-7fd5fbbd283e,CHARLES  RENE LIPSHITZ FAMILY FOUNDATION,Private-ish,IL,C-31-17,LINCOLNWOOD-31-17,0.0,45.0,45.0,Private-ish,1,#668DE5,69.35031114163782,83.42435344845177
e8da6655-3559-4b5c-8747-1d1a4feb1265,BELL FAMILY FOUNDATION INC,Private-ish,CA,C-37-6,COVINA-37-6,0.0,5000.0,5000.0,Private-ish,1,#668DE5,123.85067830582761,129.33632923097767
94d23e4b-f84f-4e2b-ad9b-34ea68750467,ST ANDREWS FOUNDATION,Private-ish,IL,C-31-17,WHEELING-0-17,0.0,2300.0,2300.0,Private-ish,1,#668DE5,76.90263353254757,151.4503958845312
6f61b2f0-d63b-4621-bf09-6d749d2b1687,ROBERT B DAUGHERTY FOUNDATION,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,809990.0,809990.0,Private-ish,1,#668DE5,138.7258060853757,97.78611532573586
d8f693d9-81bd-47a8-ba7b-e8f13caf818d,DEKALB COUNTY COMMUNITY FOUNDATION,Private-ish,IL,C-37-17,SYCAMORE-37-17,0.0,36000.0,36000.0,Private-ish,1,#668DE5,138.81589738915244,70.53005786935961
47d668b5-6d6c-41dc-8357-2dd4c8cef639,OMAHA COMMUNITY FOUNDATION DONOR DIRECTED DEPOSITORY,Private-ish,NE,C-55-31,OMAHA-55-31,0.0,5500.0,5500.0,Private-ish,1,#668DE5,138.25165636734627,97.3957204804645
b9cbd32d-64b0-4784-8750-f9e8d0cf4e80,DONALD R  CAROL P LOVETT CHARITABLE TRUST,Private-ish,NC,C-89-37,HENDERSONVILLE-89-37,0.0,100.0,100.0,Private-ish,1,#668DE5,63.16213490413044,105.5983797341073
edb3bb3f-7272-45f8-830f-c3f39326ee8a,WIELAND FAMILY FOUNDATION,Private-ish,IL,C-31-17,BARRINGTON-0-17,0.0,100.0,100.0,Private-ish,1,#668DE5,49.55593829816384,110.1464578244157
4b8ee812-6e40-40fc-a54a-3aa7780a3fab,NORMAN I  SANDRA RICH FAMILY CHARITABLE FOUNDATION,Private-ish,IL,C-161-17,MOLINE-161-17,0.0,50.0,50.0,Private-ish,1,#668DE5,60.63873857616346,101.30089297446769
1444d03a-a891-4d0b-b045-3d5bad8ed57e,WILLIAM G  MARY A RYAN FOUNDATION,Private-ish,IL,C-43-17,HINSDALE-0-17,0.0,400.0,400.0,Private-ish,1,#668DE5,66.9306312279798,85.88494196876617
8dbdb914-e233-45db-ac94-7dcc324659bd,FBILAW ENFORCEMENT EXECUTIVE DEVELOPMENT ASSO,Police Nonprofits,PA,C-29-42,MALVERN-29-42,10000.0,0.0,10000.0,Havens,1,#F2BE57,109.04323280925747,96.5713581629369
9cf880f0-7b5c-447f-8257-823de21503e3,FOGLIA FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,35000.0,35000.0,Private-ish,1,#668DE5,105.96088970744093,86.06280557162964
1e9ba30f-555f-4796-83f1-114cf7f03768,POLICE ATHLETIC LEAGUE OF ILLINOIS,Police Nonprofits,IL,C-31-17,CHICAGO-31-17,3245.0,0.0,3245.0,Havens,1,#F2BE57,114.37450356239982,95.55321894401955
280cac0a-9227-44b9-b3bf-2fa4a548f1ff,CHAPMAN CHARITABLE FOUNDATION CO NEAL HERIAUD,Other Foundations,IL,C-31-17,CHICAGO-31-17,0.0,125.0,125.0,Other Foundations,1,#D4D4D4,72.55790617653932,81.46494606595274
d2105156-ce55-4413-9651-f24920576da3,VANDEVOORT FAMILY FOUNDATION,Private-ish,NV,C-3-32,LAS VEGAS-3-32,0.0,500.0,500.0,Private-ish,1,#668DE5,90.79286822537526,83.38864099912588
2ffd8f39-838c-49e2-b157-84936918e1cf,RAUNER FAMILY FOUNDATION,Private-ish,IL,C-31-17,WINNETKA-31-17,0.0,255000.0,255000.0,Private-ish,1,#668DE5,111.97967608502478,106.61401526188396
7656edf1-fa33-4a52-975b-87f39ab2e49f,PETER  PAULA FASSEAS FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,32000.0,32000.0,Private-ish,1,#668DE5,100.52677634621709,86.78478860993016
393a8301-8a2a-4e29-8a11-6166e9bfc2a2,THE KAHLER FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,1000.0,1000.0,Private-ish,1,#668DE5,107.19170294760215,163.54443529424248
950ea1bf-ef7c-46c4-b050-6e2f20be2c2d,KATZ FAMILY FOUNDATION,Private-ish,IL,C-37-17,SYCAMORE-37-17,0.0,22000.0,22000.0,Private-ish,1,#668DE5,139.89268527885085,68.3971104224428
00428582-ea54-49e0-9ded-a1b80bd4c743,JUDELSON FAMILY FOUNDATION,Private-ish,UT,C-35-49,SALT LAKE CITY-35-49,0.0,2000.0,2000.0,Private-ish,1,#668DE5,102.11564232438889,85.05849862869397
a6d831e2-a61e-40bf-b9c9-19f8a3606f46,BERGER FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,11696.0,11696.0,Private-ish,1,#668DE5,94.20855556119301,89.03451185939632
b76c557e-0682-44ef-b37c-9afd3b6b6563,THE MEYER CHARITABLE FOUNDATION,Private-ish,IL,C-19-17,CHAMPAIGN-19-17,0.0,68000.0,68000.0,Private-ish,1,#668DE5,116.17224894938023,117.94320145888136
8d469b40-9118-4b60-9425-2ccf1cdbf248,RICHCHAR INC,Private-ish,IL,C-31-17,GLENVIEW-31-17,0.0,100.0,100.0,Private-ish,1,#668DE5,69.12164048025663,86.33792865726274
c5413521-c56a-40aa-9743-533bc10ca675,RICHARD AND JUDITH STERN FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,210.0,210.0,Private-ish,1,#668DE5,66.37798692332706,87.18379146462995
02ebfed3-aa12-46fd-8792-bcfa3665f78e,TRACY FAMILY FOUNDATION,Private-ish,IL,C-9-17,MOUNT STERLING-9-17,0.0,20000.0,20000.0,Private-ish,1,#668DE5,132.11628571729673,87.75593892090554
7d7bae48-5926-4ae2-a389-4ee3065b5067,WF FOUNDATION CO BRIAN WHITE,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,45.0,45.0,Private-ish,1,#668DE5,61.75924176547797,101.24778864829028
f984e808-47cb-4c3a-954f-5a0afe16f1eb,ALDEN PONDS FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,200.0,200.0,Private-ish,1,#668DE5,64.89128322118864,87.06923238692677
142e4d59-3db7-4a9c-9035-878f17d0dbaf,THE HOEHN FAMILY CHARITABLE TRUST CATHERYN E HOEHN TRUSTEE,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,20000.0,20000.0,Private-ish,1,#668DE5,119.62896806491815,110.41361941816143
bbb46066-b444-4526-9bc1-d701fa68450d,CITIZENS POLICE ACADEMY ALUMNI ASSOCIATION OF SCHAUMBURG,Police Nonprofits,IL,C-31-17,SCHAUMBURG-0-17,500.0,0.0,500.0,Havens,1,#F2BE57,109.93748811021423,96.83536889506279
9efc4d93-f8e7-4361-b968-6728bc0bcb95,THOMAS P AND PATRICIA A ODONNELL FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,28000.0,28000.0,Private-ish,1,#668DE5,102.99260163342706,85.77228511739148
1d1fb3e6-5975-4a77-99ff-b6578295c3aa,PAUL AND SUZANNE HANIFL FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,50.0,50.0,Private-ish,1,#668DE5,47.9185392004132,87.30271216883456
5968231f-409f-424f-bd4f-9f39ff5cfad9,MICHAEL  SUSAN DELL FOUNDATION,Private-ish,TX,C-453-48,AUSTIN-0-48,0.0,170.0,170.0,Private-ish,1,#668DE5,56.54508112432748,108.62117918988339
b3173c55-6962-4633-8965-3dfe21ac6084,PENNSYLVANIA POLICE ASSISTANCE FOUNDATION,Police Nonprofits,PA,C-101-42,PHILADELPHIA-101-42,1200.0,0.0,1200.0,Havens,1,#F2BE57,27.328296283194575,97.26892316632538
90c31be9-19d9-4822-948f-2b7601525f57,CARNEY FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,200.0,200.0,Private-ish,1,#668DE5,43.40302916160429,114.46252557000817
fbc08c85-e9d9-4651-8a62-85578bda2d16,THE POWER FAMILY FOUNDATION JOSEPH A POWER JR,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,13500.0,13500.0,Private-ish,1,#668DE5,104.34340297918513,87.32274975086331
78ec8bd3-4ae4-4594-abe8-875680970f3e,KRASNOW FAMILY FOUNDATION,Private-ish,CT,C-1-9,WILTON-1-9,0.0,200.0,200.0,Private-ish,1,#668DE5,63.92392318875173,137.72879943999678
4bb8c788-1921-475d-b6d3-c8e86daa042b,MODESTUS BAUER FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,10000.0,10000.0,Private-ish,1,#668DE5,106.97430198333849,88.50037628278533
e92d0a0d-9a9a-4501-b2d6-d4d52c6ecbe6,BRUNNER FAMILY FOUNDATION,Private-ish,IL,C-97-17,LAKE FOREST-97-17,0.0,500.0,500.0,Private-ish,1,#668DE5,43.57136516958488,113.82771956199825
7cbd42f4-e01f-4e68-b674-fd4bb39fb590,THE JOHN D  LESLIE HENNER BURNS FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,4000.0,4000.0,Private-ish,1,#668DE5,82.95292573744376,82.13276353601893
c2c827d7-5f88-4e85-b066-9098e77c0f9e,JOHN D AND SEANA L HOLTZ FOUNDATION INC,Private-ish,NY,C-111-36,ROCHESTER-111-36,0.0,3100.0,3100.0,Private-ish,1,#668DE5,75.50902406900057,78.88613004404884
d2b463a7-6bef-4230-b902-1f6d67d89f5f,DISABLED POLICE AND SHERIFFS FOUNDATION,Police Nonprofits,MO,C-186-29,STE GENEVIEVE-186-29,1505.0,7251.0,8756.0,Connectors,1,#40B363,94.67609534600513,83.11636581183467
07ac2665-9cea-4641-8da2-425871cbf49c,WR BERKLEY CORPORATION CHARITABLE FOUNDATION,Private-ish,DE,C-3-10,WILMINGTON-3-10,0.0,10000.0,10000.0,Private-ish,1,#668DE5,83.28838093466672,136.30497106259963
2f18598a-8ed6-4284-a789-172c8179e34f,SAN LUIS OBISPO LAW ENFORCEMENT ASSISTANCE FOUNDATION,Police Nonprofits,CA,C-79-6,SAN LUIS OBISPO-79-6,5000.0,0.0,5000.0,Havens,1,#F2BE57,124.63077753956861,149.8234047293939
f12247e5-2948-441c-9b87-6813aecfc0ac,ARLINGTON COUNTY POLICE CHARITABLE FUND INC,Police Nonprofits,VA,C-13-51,,0.0,20000.0,20000.0,Private-ish,1,#668DE5,80.13430202245053,99.09574067257522
85f7fbd8-b901-45a7-9028-31eb0577df70,DENVER POLICE FOUNDATION,Police Nonprofits,CO,C-31-8,DENVER-31-8,703592.0,2045377.0,2748969.0,Private-ish,1,#668DE5,137.83208966128873,119.04416718153557
35a904de-1991-48bf-9657-6d4ace99b303,SELLERSBURG POLICE DEPARTMENT,LEOs,IN,C-19-18,SELLERSBURG-19-18,3000.0,0.0,3000.0,LEOs,1,#062160,71.50093722203977,46.48399091001344
2b3227e9-6d2e-4aff-8365-6fa13da6eed2,AURORA POLICE DEPARTMENT,LEOs,IL,C-89-17,AURORA-0-17,49795.0,0.0,49795.0,LEOs,1,#062160,147.4040095698448,136.5470783332558
1cfbd9f7-6f1b-4f81-8b7d-d26ba0661813,DEKALB POLICE DEPT,LEOs,IL,C-37-17,DEKALB-37-17,18500.0,0.0,18500.0,LEOs,1,#062160,132.2226856515016,69.25609946206063
ac126ee5-e1dc-4756-816e-5c7bd81a99d1,LAKE ZURICH POLICE DEPARTMENT,LEOs,IL,C-97-17,LAKE ZURICH-97-17,6160.0,0.0,6160.0,LEOs,1,#062160,160.52368945090944,92.92267498945098
78b8963c-98d7-4f6d-a878-7dadf37962e7,LANSING POLICE DEPARTMENT,LEOs,IL,C-31-17,LANSING-31-17,9895.0,0.0,9895.0,LEOs,1,#062160,161.25331895459192,93.55694896173321
2fc6903a-bee9-4e0c-8e1b-75f8b972d06e,LOCKPORT POLICE DEPARTMENT,LEOs,IL,C-197-17,LOCKPORT-197-17,6646.0,0.0,6646.0,LEOs,1,#062160,160.94883505359272,94.13632857803958
d26fcea7-d6db-4afb-893e-c5325fffeaad,VILLAGE OF NILES POLICE DEPARTMENT,LEOs,IL,C-31-17,NILES-31-17,7262.0,0.0,7262.0,LEOs,1,#062160,136.89359213474444,70.6596573761737
fca243b8-477c-41dd-b9ba-fec03688e433,PARK RIDGE POLICE DEPARTMENT,LEOs,IL,C-31-17,PARK RIDGE-31-17,10000.0,0.0,10000.0,LEOs,1,#062160,161.06559207086144,92.83600703323157
07ffda52-508e-4dec-8130-14dfbdd6f3c2,SYCAMORE POLICE DEPT,LEOs,IL,C-37-17,SYCAMORE-37-17,29500.0,0.0,29500.0,LEOs,1,#062160,129.84271857296713,73.34298702312735
c9279bd3-1a72-416d-916b-f896c0eb0f9a,WARREN POLICE DEPARTMENT,LEOs,IL,C-85-17,WARREN-85-17,0.0,0.0,0.0,LEOs,1,#062160,191.79631671140828,109.69843640369314
cafb2742-5f8d-4bc6-93fb-67380f042b16,KENDALL COUNTY SHERIFFS OFFICE,LEOs,IL,C-93-17,YORKVILLE-93-17,80735.0,0.0,80735.0,LEOs,1,#062160,157.73447472379573,87.98082538449214
50eb06bf-70a1-44f2-a728-493c230e4749,MERCER COUNTY SHERIFFS OFFICE,LEOs,IL,C-131-17,ALEDO-131-17,58889.0,0.0,58889.0,LEOs,1,#062160,167.80087934709854,79.86640015909926
6376fbb0-157a-4e3f-b7fb-4c676524e875,NEW LENOX POLICE DEPARTMENT,LEOs,IL,C-197-17,NEW LENOX-197-17,25642.0,0.0,25642.0,LEOs,1,#062160,165.00152591242664,94.9678468794864
6e315e76-884b-41d4-abc4-2dda7b99e2cf,AMSTED INDUSTRIES FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,650.0,650.0,Private-ish,1,#668DE5,98.26183147082205,150.3156373505622
f563106b-ddab-4347-aa8f-f71d3ca8c70c,JOHN DEERE FOUNDATION,Private-ish,IL,C-161-17,MOLINE-161-17,0.0,1270.0,1270.0,Private-ish,1,#668DE5,80.1533669646098,105.4381113983132
97e39d12-988e-417c-9ee8-af62de6e5672,FRANKLIN F OFFNER FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,500.0,500.0,Private-ish,1,#668DE5,26.016573288503707,52.44704930471615
d554c936-266f-474b-9a88-6a2f35951d32,LESLIE FUND INC,Private-ish,DE,C-3-10,WILMINGTON-3-10,0.0,11000.0,11000.0,Private-ish,1,#668DE5,120.5014140628828,104.74716849312497
21a0c8d6-7fdd-4072-ab02-453f3ac294ce,JEAN AND CAMERON BROWN FOUNDATION,Private-ish,IL,C-97-17,LAKE FOREST-97-17,0.0,100.0,100.0,Private-ish,1,#668DE5,43.13239998266033,112.60751428370106
177ecf78-6e99-4279-aba3-0d634474b57d,ALSDORF FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,45.0,45.0,Private-ish,1,#668DE5,121.56436607166042,91.75807228732107
24c6aa49-0e21-4111-b845-f0cf20c2097c,DR SCHOLL FOUNDATION,Private-ish,IL,C-31-17,NORTHBROOK-31-17,0.0,20000.0,20000.0,Private-ish,1,#668DE5,81.77966585071003,83.25823402552935
53c9e924-c98c-49b9-b860-0040a2664f50,CHICAGO WHITE METAL CHARITABLE FOUNDATION,Private-ish,IL,C-43-17,BENSENVILLE-0-17,0.0,750.0,750.0,Private-ish,1,#668DE5,101.92521910070793,85.71767663947996
0287b0dc-f243-4160-b50b-56ed7922fa57,THE JOYCE FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,410000.0,410000.0,Private-ish,1,#668DE5,123.34057702631011,84.30969071682539
128aec05-0d20-470e-ac18-5ab3b8a72588,ARTHUR J GALLAGHER FOUNDATION,Private-ish,IL,C-31-17,ROLLING MEADOWS-31-17,0.0,856.0,856.0,Private-ish,1,#668DE5,112.84880516548246,94.60456354760858
66aee613-5457-47f8-afea-db3a5b86807d,COMMUNITY FOUNDATION OF THE FOX RIVER VALLEY,Private-ish,IL,C-89-17,AURORA-0-17,0.0,91081.0,91081.0,Private-ish,1,#668DE5,138.91348625195818,131.53095647541838
845ba282-5491-49b9-b77a-8ffc23d42c9a,ILLINOIS TOOL WORKS FOUNDATION,Private-ish,IL,C-31-17,GLENVIEW-31-17,0.0,8501.0,8501.0,Private-ish,1,#668DE5,79.11833877298389,90.79754919684534
ae776c14-5f0f-499f-8467-7f013b4832d0,ALLAN AND ELIZABETH LOEB FUND,Private-ish,IL,C-97-17,HIGHLAND PARK-97-17,0.0,200.0,200.0,Private-ish,1,#668DE5,62.99823159298196,89.49656851102637
1756a558-6610-44df-b8fa-9e5deb493e4f,GEORGE P WHITE FOUNDATION,Private-ish,IL,C-89-17,ELGIN-0-17,0.0,5200.0,5200.0,Private-ish,1,#668DE5,106.60046919226812,89.1717268009053
558e8404-a59f-43cb-8576-d1fa89581106,POLK BROS FOUNDATION INC,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,5000.0,5000.0,Private-ish,1,#668DE5,105.38729406565106,86.39242287100691
487915f6-7673-40c3-b8dc-4ea89d30e4b1,LLOYD A FRY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,7000.0,7000.0,Private-ish,1,#668DE5,90.10127951749661,108.66312719805491
efbe936a-cbb6-4ae1-aa93-0c8c20234cac,DOMAH FUND,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,225.0,225.0,Private-ish,1,#668DE5,62.28159488866598,98.91746273695873
d792e317-fcaa-45a4-b2d9-eaadacb84500,MOTOROLA SOLUTIONS FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,2714804.0,2714804.0,Private-ish,1,#668DE5,104.18200979126236,99.23207975203589
9db7632e-4dc9-425e-9c6f-e50dc6016a4c,THE ALLSTATE FOUNDATION,Private-ish,IL,C-31-17,NORTHBROOK-31-17,0.0,57500.0,57500.0,Private-ish,1,#668DE5,119.79829708390476,73.02480919924488
dc962449-f206-4723-88d4-dd773812fb2e,KOVLER FAMILY FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,2800.0,2800.0,Private-ish,1,#668DE5,95.82978053044388,97.88022405570868
3ea3deef-a33c-4254-9190-059091c57088,HUNDRED CLUB OF COOK CNTY,Police Nonprofits,IL,C-31-17,CHICAGO-31-17,460552.0,0.0,460552.0,Havens,1,#F2BE57,90.20088808211875,104.6638214889002
731f4222-08b5-43c2-a7ad-8c13274ea541,THE STEINFELD FOUNDATION,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,200.0,200.0,Private-ish,1,#668DE5,85.34080974289381,102.20199945969374
f135ecdf-25b1-4ede-bb35-5591e41b3501,THE GRAINGER FOUNDATION INC,Private-ish,IL,C-97-17,LAKE FOREST-97-17,0.0,54500.0,54500.0,Private-ish,1,#668DE5,118.5520530611194,144.38300804773414
5e8733bb-5592-47f9-b48d-160dbb054e74,ADAH K MILLARD CHARITABLE TRUST,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,20000.0,20000.0,Private-ish,1,#668DE5,137.46840535578423,99.90119816861747
79fb3f25-549c-4046-b7c9-f1bbb427d63c,ANNA EMERY MANSSN TESTAMENTARY CHARI TABLE TRUST DATED 03081972,Private-ish,IL,C-31-17,CHICAGO-31-17,0.0,2500.0,2500.0,Private-ish,1,#668DE5,120.24326922690399,141.24216576302754
0ecc6a79-2aa8-450c-bcdd-c632a70ecbc3,THE HOLDEN FOUNDATION,Private-ish,IL,C-97-17,DEERFIELD-0-17,0.0,250.0,250.0,Private-ish,1,#668DE5,135.44311595120078,176.5807144394268
c118b989-0ef4-4032-9f66-fb7838a01d42,IRA A EICHNER  BARBARA R EICHNER FOUNDATION,Private-ish,IL,C-43-17,WOOD DALE-43-17,0.0,7500.0,7500.0,Private-ish,1,#668DE5,87.73092965277534,146.61985100496696
056b34aa-ccfe-4ba0-8110-ec7a7e72828c,GEORGE F AND MARIANNE N HARTNETT FOUNDATION,Private-ish,FL,C-85-12,,0.0,25.0,25.0,Private-ish,1,#668DE5,50.44804461031326,101.35378008990415
